Num threads;Num fila;Num columna;Num elementos;Num iteraciones;Tiempo(ns);Coste;
2;8;8;64;4101;3875726466;3662.2942;
3;8;8;64;4786;3410389824;3643.8938;
4;8;8;64;4365;2188154910;3647.2417;
5;8;8;64;4271;1860091611;3633.0862;
6;8;8;64;4639;1738904849;3648.6392;
7;8;8;64;4925;1645758305;3644.1243;
8;8;8;64;4596;1357880073;3635.8855;
9;8;8;64;4187;1103082730;3647.9336;
10;8;8;64;4010;1025334572;3667.614;
11;8;8;64;4908;1177841945;3645.21;
12;8;8;64;4337;1024536611;3667.284;
13;8;8;64;5040;1251186971;3639.3125;
14;8;8;64;3848;872051270;3625.2378;
15;8;8;64;4980;1072983029;3642.265;
16;8;8;64;4828;1028282036;3639.6846;
17;8;8;64;4400;868463373;3646.9429;
18;8;8;64;4436;855688723;3653.3066;
19;8;8;64;4787;921252277;3631.3528;
20;8;8;64;4892;926530787;3632.3464;
21;8;8;64;4446;828863193;3639.0215;
22;8;8;64;4462;825439748;3660.0913;
